id,cliente_id,data_emissao,data_vencimento,valor,status
562,83,2024-09-30,2024-10-26,2413.05,2
563,83,2024-07-08,2024-08-09,2213.7,1
564,83,2025-04-02,2025-05-12,4184.24,3
565,84,2025-05-07,2025-05-25,4891.8,2
566,84,2024-10-14,2024-11-16,4961.39,3
567,84,2024-07-25,2024-09-04,4605.75,2
568,84,2025-03-26,2025-05-09,2233.56,1
569,84,2024-09-10,2024-09-29,1272.54,2
570,85,2025-03-09,2025-03-28,879.66,2
571,85,2024-08-07,2024-09-01,2660.78,2
572,85,2024-11-25,2025-01-05,2819.55,3
573,85,2024-11-19,2024-12-05,3247.9,2
574,85,2024-09-07,2024-10-09,2815.25,2
575,85,2024-07-14,2024-08-26,1605.03,2
576,85,2025-05-09,2025-06-08,205.88,2
577,85,2024-07-13,2024-08-20,2950.24,2
578,85,2025-05-10,2025-06-23,3207.97,3
579,86,2024-06-18,2024-07-05,2906.65,2
580,86,2024-09-19,2024-10-25,414.54,2
581,86,2024-06-28,2024-08-06,2778.89,2
582,86,2025-06-01,2025-07-07,1975.31,2
583,86,2024-11-09,2024-12-18,1496.1,2
584,87,2024-12-29,2025-01-20,1658.02,1
585,87,2025-01-19,2025-02-19,3176.29,2
586,87,2025-03-04,2025-03-22,420.56,3
587,88,2024-10-01,2024-11-08,321.27,2
588,88,2024-12-22,2025-01-24,4500.76,2
589,88,2024-12-23,2025-02-03,2164.08,2
590,88,2024-07-26,2024-09-07,1132.33,2
591,88,2024-09-05,2024-10-15,3791.62,2
592,89,2025-03-04,2025-03-25,212.86,2
593,89,2025-05-15,2025-06-03,2395.5,3
594,89,2024-10-26,2024-11-18,1657.87,4
595,89,2025-04-24,2025-05-30,1424.63,2
596,89,2025-01-24,2025-02-15,532.66,4
597,89,2025-04-06,2025-05-04,3990.44,2
598,89,2024-10-30,2024-12-13,4338.57,2
599,90,2025-03-06,2025-03-31,525.48,3
600,90,2025-01-31,2025-02-28,4260.42,1
601,90,2024-09-21,2024-10-29,2126.44,1
602,91,2024-09-18,2024-10-21,4220.64,1
603,91,2025-04-27,2025-06-04,1835.01,2
604,91,2025-04-07,2025-05-11,203.58,2
605,91,2024-08-26,2024-10-10,4624.07,3
606,91,2024-11-21,2024-12-14,2496.51,3
607,92,2024-10-17,2024-11-20,2873.41,1
608,92,2024-09-13,2024-10-25,2806.02,2
609,92,2025-04-03,2025-04-28,353.06,2
610,92,2025-03-15,2025-04-17,3889.59,2
611,92,2024-11-28,2025-01-09,4729.59,2
612,92,2024-09-25,2024-10-10,2528.77,2
613,92,2025-02-20,2025-03-28,4951.76,2
614,92,2024-07-09,2024-08-13,100.63,3
615,92,2025-03-02,2025-04-01,1675.32,2
616,93,2024-11-27,2025-01-02,3140.71,2
617,93,2024-11-06,2024-12-16,4432.15,2
618,93,2025-03-06,2025-04-12,4200.48,1
619,93,2024-07-01,2024-08-05,2107.33,4
620,93,2024-10-11,2024-11-04,1012.42,2
621,94,2024-12-07,2024-12-27,2605.85,2
622,94,2024-07-30,2024-09-07,3669.82,4
623,94,2025-05-12,2025-06-01,2591.07,3
624,94,2024-11-23,2024-12-17,129.31,2
625,94,2025-03-12,2025-04-22,3840.71,1
626,95,2024-08-12,2024-09-15,3760.34,2
627,95,2025-04-14,2025-05-26,4608.14,3
628,95,2025-05-11,2025-06-16,521.77,4
629,96,2024-09-10,2024-10-12,4658.36,2
630,96,2024-06-22,2024-07-26,3293.17,1
631,96,2024-06-27,2024-08-07,1480.71,2
632,96,2024-10-10,2024-11-01,3853.05,3
633,96,2025-05-02,2025-06-15,618.26,2
634,97,2024-10-04,2024-11-15,1268.91,2
635,97,2025-02-24,2025-03-22,2372.11,4
636,97,2024-10-18,2024-11-22,4369.38,2
637,97,2025-05-21,2025-06-20,119.8,1
638,97,2025-02-10,2025-03-12,3621.88,2
639,97,2025-01-11,2025-02-03,3551.96,3
640,97,2024-12-25,2025-01-29,2409.4,2
641,97,2025-02-17,2025-03-25,3181.51,1
642,97,2025-01-06,2025-01-31,1337.41,2
643,97,2024-08-04,2024-08-26,1798.79,2
644,98,2024-10-11,2024-11-23,1639.7,3
645,98,2025-01-05,2025-01-23,2767.65,2
646,98,2024-08-09,2024-09-16,4377.27,1
647,98,2024-07-20,2024-08-22,3038.78,2
648,99,2025-03-19,2025-04-24,1749.26,2
649,99,2024-10-10,2024-11-07,4791.59,2
650,99,2024-06-20,2024-08-01,1816.74,4
651,99,2025-05-25,2025-07-03,4708.08,2
652,99,2024-10-17,2024-11-20,1803.4,2
653,99,2024-10-15,2024-11-07,3379.59,2
654,99,2025-05-30,2025-07-07,478.52,1
655,99,2024-08-30,2024-09-25,3817.73,1
656,99,2025-02-10,2025-03-06,1211.93,3
657,100,2025-02-28,2025-04-09,4843.44,4
658,100,2025-05-16,2025-06-24,4421.87,3
659,100,2024-07-25,2024-09-04,1525.95,2
660,100,2025-01-14,2025-02-13,1471.71,2
661,100,2024-11-11,2024-12-11,2243.04,3
662,100,2024-07-09,2024-08-14,3239.46,1
663,100,2025-01-22,2025-02-20,541.16,4
664,100,2025-02-01,2025-03-01,1820.09,2
665,101,2024-09-06,2024-10-21,4849.93,2
666,101,2025-02-25,2025-03-23,3911.16,2
667,101,2025-03-09,2025-04-04,1578.4,2
668,101,2024-10-20,2024-11-11,2271.24,2
669,101,2025-04-08,2025-05-10,3285.31,4
670,102,2025-05-14,2025-06-01,3972.43,4
671,102,2025-05-20,2025-06-30,3960.35,1
672,102,2024-12-22,2025-01-14,1295.05,4
673,102,2024-12-05,2025-01-19,1332.76,3
674,102,2024-10-16,2024-11-20,1719.78,4
675,102,2024-12-17,2025-01-12,2026.34,2
676,102,2024-10-29,2024-11-17,2841.6,2
677,102,2025-03-22,2025-04-08,4258.74,3
678,102,2024-07-05,2024-08-07,1127.0,2
679,103,2024-12-02,2024-12-31,4720.39,1
680,103,2025-02-10,2025-03-06,1636.17,2
681,103,2025-04-03,2025-04-21,3326.6,2
682,104,2024-10-08,2024-10-25,4362.02,1
683,104,2025-05-04,2025-06-18,4448.95,2
684,104,2025-04-13,2025-05-03,4486.98,2
685,105,2025-05-12,2025-06-12,1957.84,2
686,105,2024-10-16,2024-11-05,1972.45,1
687,105,2025-05-09,2025-05-31,4301.9,1
688,105,2024-09-22,2024-10-20,2773.65,1
689,105,2024-06-28,2024-07-22,876.07,2
690,105,2025-05-05,2025-06-08,3367.29,2
691,105,2024-06-29,2024-08-01,3849.6,2
692,106,2025-05-29,2025-07-10,3561.12,2
693,106,2025-01-27,2025-02-26,3367.93,2
694,106,2025-05-10,2025-06-12,3434.19,2
695,106,2025-01-26,2025-02-23,4342.77,3
696,107,2025-04-07,2025-04-28,135.6,2
697,107,2025-02-23,2025-04-06,213.04,4
698,107,2024-11-07,2024-12-22,630.42,2
699,107,2024-07-27,2024-08-29,2817.88,2
700,107,2025-05-04,2025-06-08,748.08,3
701,107,2025-04-13,2025-05-25,1152.07,2
702,108,2024-12-01,2024-12-29,1275.1,1
703,108,2024-12-02,2024-12-26,2795.6,2
704,108,2024-12-12,2025-01-11,622.05,1
705,108,2024-08-30,2024-09-18,375.37,2
706,108,2024-09-11,2024-10-11,4099.19,1
707,108,2025-01-04,2025-01-31,3442.83,2
708,108,2024-09-17,2024-10-26,3876.44,2
709,108,2024-12-29,2025-01-27,4998.18,2
710,108,2024-12-16,2025-01-10,503.08,2
711,109,2025-01-28,2025-03-04,4677.07,2
712,109,2025-03-24,2025-04-20,563.55,2
713,109,2024-12-03,2025-01-07,220.08,2
714,110,2025-02-02,2025-03-07,1723.72,2
715,110,2025-03-04,2025-03-31,2519.35,2
716,110,2024-06-27,2024-07-21,109.77,2
717,110,2024-12-14,2025-01-26,2656.21,1
718,110,2025-04-30,2025-06-01,756.03,4
719,110,2025-04-18,2025-05-08,1693.13,4
720,110,2024-12-21,2025-01-18,4946.33,2
721,110,2024-12-01,2025-01-03,3831.85,2
722,110,2025-02-14,2025-03-12,1218.84,1
723,111,2025-01-30,2025-03-03,1551.65,2
724,111,2024-09-07,2024-09-22,996.87,2
725,111,2025-04-28,2025-05-18,3373.7,2
726,111,2025-01-20,2025-02-15,4856.23,2
727,111,2024-07-22,2024-09-05,1979.59,2
728,111,2025-01-19,2025-02-10,2342.91,2
729,111,2024-07-15,2024-08-24,4535.59,2
730,112,2025-03-06,2025-04-16,3697.04,2
731,112,2024-08-20,2024-09-17,2611.31,3
732,112,2025-06-05,2025-06-23,3797.99,2
733,113,2024-11-10,2024-12-17,2448.16,1
734,113,2025-02-08,2025-03-19,4628.01,2
735,113,2025-05-02,2025-05-28,4542.26,4
736,113,2024-12-13,2025-01-22,2706.94,2
737,113,2024-11-08,2024-11-23,3259.61,2
738,113,2024-11-23,2025-01-03,4978.68,2
739,113,2024-09-20,2024-10-07,3563.1,3
740,114,2025-02-25,2025-03-16,4115.3,2
741,114,2025-03-01,2025-04-04,371.85,3
742,114,2024-12-15,2025-01-06,794.44,2
743,114,2024-07-24,2024-08-30,1939.94,2
744,114,2024-12-27,2025-02-01,737.42,1
745,115,2025-02-13,2025-03-30,2655.6,1
746,115,2024-08-01,2024-09-08,4402.57,2
747,115,2024-08-14,2024-09-09,3833.98,4
748,115,2024-09-26,2024-10-11,1954.74,4
749,115,2024-10-22,2024-11-24,1814.23,2
750,115,2025-04-09,2025-05-08,3069.07,2
751,115,2024-12-26,2025-01-26,1574.26,2
752,115,2024-08-30,2024-09-16,3555.31,2
753,115,2025-05-01,2025-05-22,1835.05,3
754,116,2025-01-11,2025-02-24,4709.85,3
755,116,2024-07-20,2024-08-13,4169.1,2
756,116,2025-06-07,2025-07-08,732.4,2
757,116,2024-09-05,2024-10-09,1696.68,1
758,116,2024-10-08,2024-11-13,2877.12,1
759,116,2024-10-20,2024-11-13,699.52,1
760,116,2024-08-25,2024-09-30,196.31,3
761,117,2024-08-04,2024-08-25,894.91,1
762,117,2024-08-08,2024-08-31,2407.9,2
763,117,2024-12-05,2025-01-06,777.92,3
764,117,2024-09-15,2024-10-07,2967.72,1
765,118,2025-02-03,2025-03-05,1086.4,1
766,118,2025-05-15,2025-05-31,2406.7,2
767,118,2025-05-13,2025-06-14,914.33,2
768,118,2024-11-23,2025-01-01,3659.56,2
769,118,2025-01-10,2025-02-15,4273.26,2
770,118,2024-08-08,2024-09-19,3225.37,1
771,118,2024-12-13,2024-12-28,3331.77,4
772,118,2025-03-02,2025-03-17,493.39,1
773,118,2024-07-03,2024-08-09,4268.65,2
774,119,2025-04-28,2025-05-13,1264.9,2
775,119,2025-04-09,2025-05-06,3883.16,1
776,119,2024-10-19,2024-11-09,3911.01,2
777,119,2025-06-03,2025-07-05,321.34,2
778,119,2024-11-20,2024-12-27,4783.63,2
779,119,2024-08-17,2024-09-21,3521.79,2
780,119,2025-02-25,2025-03-20,1875.04,4
781,119,2024-12-06,2025-01-03,344.84,1
782,119,2024-07-02,2024-07-31,4306.6,1
783,120,2025-04-14,2025-05-09,4801.73,4
784,120,2024-06-25,2024-07-24,2884.3,2
785,120,2025-01-29,2025-02-16,2879.41,2
786,120,2025-05-20,2025-06-17,2889.08,3
787,120,2025-04-15,2025-05-19,1977.13,2
788,120,2024-11-06,2024-11-22,3348.94,2
789,120,2024-10-12,2024-11-05,169.74,1
790,121,2024-10-25,2024-12-05,2726.31,2
791,121,2025-05-11,2025-06-21,3446.2,4
792,121,2024-12-14,2025-01-06,3594.87,2
793,121,2025-01-25,2025-02-19,2515.91,2
794,121,2024-11-11,2024-12-17,526.84,2
795,121,2025-03-06,2025-03-28,3825.73,2
796,122,2025-01-02,2025-02-08,3392.69,2
797,122,2024-06-21,2024-07-07,3629.59,2
798,122,2024-07-10,2024-08-23,1396.69,2
799,122,2025-04-16,2025-05-04,3278.58,1
800,123,2025-03-16,2025-04-14,2344.72,2
801,123,2024-06-11,2024-07-15,1528.84,2
802,123,2024-08-02,2024-08-21,2545.04,1
803,123,2025-05-12,2025-06-01,719.78,1
804,123,2025-04-09,2025-05-10,3696.73,2
805,123,2025-06-05,2025-06-23,1780.64,2
806,123,2024-07-15,2024-08-13,2708.47,2
807,123,2024-12-08,2024-12-29,2081.47,1
808,123,2024-07-18,2024-08-08,290.76,2
809,123,2024-07-28,2024-08-19,4058.41,2
810,124,2025-06-05,2025-07-05,1603.57,4
811,124,2024-09-14,2024-10-05,1430.15,2
812,124,2025-05-23,2025-07-06,1551.15,3
813,124,2024-08-05,2024-08-20,1336.32,1
814,124,2024-08-27,2024-10-02,3053.17,4
815,124,2024-10-09,2024-11-15,4374.75,2
816,124,2024-11-14,2024-12-18,1299.55,2
817,124,2025-05-22,2025-07-03,1349.4,2
818,124,2024-12-24,2025-01-20,3159.04,2
819,124,2025-02-10,2025-03-07,1594.42,2
820,125,2024-07-05,2024-08-16,923.78,2
821,125,2025-02-20,2025-03-10,2713.12,1
822,125,2024-09-22,2024-10-16,4687.2,2
823,125,2024-10-02,2024-11-02,2837.12,3
824,125,2025-02-19,2025-04-01,1115.8,4
825,125,2024-11-22,2024-12-14,1859.8,4
826,126,2024-08-04,2024-09-13,1225.75,1
827,126,2024-10-17,2024-11-11,1904.15,2
828,126,2024-10-13,2024-11-19,1979.33,2
829,126,2024-06-24,2024-07-21,3235.61,2
830,126,2025-01-10,2025-02-23,3690.55,2
831,126,2024-07-25,2024-09-07,3399.5,2
832,126,2024-07-29,2024-08-18,1157.28,1
833,126,2024-06-12,2024-07-27,3526.43,2
834,126,2024-08-11,2024-08-28,3417.73,4
835,126,2024-10-29,2024-12-07,3255.94,4
836,127,2024-10-06,2024-11-05,2028.88,3
837,127,2025-05-01,2025-05-26,3167.38,2
838,127,2024-07-06,2024-08-04,197.15,1
839,127,2024-06-18,2024-08-02,1895.26,2
840,127,2024-07-25,2024-08-28,4673.04,2
841,127,2024-10-21,2024-11-11,4683.18,3
842,127,2025-01-16,2025-02-18,2883.08,1
843,128,2025-05-11,2025-06-19,2401.7,2
844,128,2024-12-07,2025-01-09,3111.62,2
845,128,2025-01-20,2025-02-10,377.27,1
846,128,2024-11-12,2024-11-30,187.68,3
847,128,2025-04-05,2025-05-03,3577.47,3
848,128,2025-01-26,2025-02-26,1565.17,1
849,128,2025-05-31,2025-07-14,4335.52,4
850,129,2024-12-27,2025-02-09,742.71,2
851,129,2025-03-16,2025-04-26,4577.8,3
852,129,2024-06-30,2024-08-08,569.5,2
853,129,2024-09-17,2024-10-06,1340.54,2
854,129,2025-04-26,2025-05-31,2399.24,1
855,129,2024-12-01,2024-12-21,281.05,2
856,129,2025-01-18,2025-02-24,582.22,3
857,130,2024-12-31,2025-02-04,3035.52,4
858,130,2025-05-25,2025-06-26,1976.33,2
859,130,2024-06-16,2024-07-31,3045.18,4
860,130,2024-07-18,2024-08-03,3813.92,2
861,130,2024-08-01,2024-09-14,3750.83,2
862,130,2024-06-16,2024-07-04,4146.4,4
863,130,2024-12-19,2025-01-07,755.99,2
864,130,2025-01-26,2025-02-27,623.37,2
865,131,2025-05-16,2025-06-03,712.91,3
866,131,2024-07-21,2024-08-21,3206.89,2
867,131,2024-09-12,2024-10-25,2626.96,2
868,131,2024-09-04,2024-10-14,101.71,1
869,132,2025-05-17,2025-06-28,1585.77,4
870,132,2025-02-26,2025-03-27,1476.59,3
871,132,2025-05-12,2025-06-04,4880.23,3
872,132,2024-07-02,2024-07-19,505.25,2
873,132,2024-11-06,2024-12-12,2948.12,2
874,132,2024-08-04,2024-08-19,847.0,1
875,132,2024-11-25,2024-12-29,1903.33,2
876,132,2024-12-10,2025-01-16,799.79,2
877,133,2024-09-18,2024-10-10,2738.69,4
878,133,2025-01-30,2025-03-01,1613.26,1
879,133,2024-11-06,2024-12-10,2871.65,3
880,133,2025-01-13,2025-01-31,2904.02,2
881,133,2024-09-09,2024-10-15,3190.24,2
882,133,2024-09-17,2024-10-20,2957.41,3
883,133,2024-09-22,2024-10-19,797.53,2
884,133,2024-07-31,2024-09-12,4771.24,2
885,134,2025-03-19,2025-04-07,1450.49,2
886,134,2024-07-01,2024-08-05,2778.87,2
887,134,2025-03-21,2025-04-19,4183.43,4
888,134,2024-12-25,2025-01-20,3805.17,2
889,134,2024-07-17,2024-08-27,3126.54,2
890,134,2024-11-06,2024-12-18,328.86,2
891,135,2025-02-21,2025-04-05,3351.71,2
892,135,2024-09-29,2024-10-26,2610.16,2
893,135,2025-04-17,2025-05-23,4684.13,2
894,135,2024-10-10,2024-10-26,1079.59,1
895,135,2025-04-01,2025-05-03,1758.4,2
896,135,2024-06-17,2024-07-20,3046.01,3
897,135,2025-02-11,2025-03-04,4718.09,2
898,136,2024-11-05,2024-12-06,427.15,2
899,136,2025-05-18,2025-06-26,3525.04,1
900,136,2025-02-25,2025-03-21,4375.2,2
901,136,2024-07-15,2024-08-29,1156.61,2
902,136,2024-07-07,2024-08-06,1386.78,1
903,136,2025-03-09,2025-03-24,366.26,1
904,136,2025-03-12,2025-03-28,1872.85,2
905,137,2025-05-26,2025-07-01,4103.96,2
906,137,2024-08-24,2024-09-25,1369.03,4
907,137,2025-05-20,2025-06-11,3194.11,2
908,137,2024-10-23,2024-11-29,1249.2,1
909,137,2024-11-13,2024-12-01,3506.94,2
910,138,2025-03-28,2025-04-25,762.18,2
911,138,2025-01-06,2025-02-17,2065.53,1
912,138,2024-10-12,2024-11-15,3862.88,2
913,138,2024-07-25,2024-08-26,1194.19,1
914,138,2025-01-28,2025-03-02,3954.85,2
915,138,2025-01-07,2025-02-08,4135.58,4
916,138,2024-08-08,2024-09-19,2345.96,2
917,139,2024-10-05,2024-10-22,1720.67,1
918,139,2024-09-29,2024-10-27,4234.38,2
919,139,2025-02-01,2025-03-08,2800.45,2
920,139,2025-02-18,2025-03-13,1243.86,1
921,139,2024-10-19,2024-11-09,1073.78,2
922,140,2024-08-22,2024-09-23,367.81,2
923,140,2024-09-02,2024-10-02,986.39,2
924,140,2024-10-21,2024-11-16,245.57,1
925,140,2025-01-26,2025-03-08,3856.84,2
926,140,2025-05-04,2025-06-04,2120.14,2
927,141,2024-07-23,2024-08-13,2850.37,1
928,141,2025-06-04,2025-06-22,3176.24,3
929,141,2025-01-19,2025-02-14,3943.19,1
930,141,2024-08-27,2024-10-05,3467.02,2
931,142,2025-03-25,2025-04-13,1901.59,1
932,142,2025-02-24,2025-03-13,1794.72,2
933,142,2025-02-10,2025-03-25,4969.45,1
934,142,2025-01-23,2025-02-17,4100.31,2
935,142,2024-12-14,2025-01-26,3499.17,2
936,142,2024-06-11,2024-07-12,200.49,4
937,143,2025-01-15,2025-02-27,1071.15,1
938,143,2024-07-01,2024-08-01,2233.89,2
939,143,2025-02-09,2025-03-11,510.05,2
940,143,2025-04-29,2025-05-19,1681.78,3
941,144,2024-09-12,2024-10-05,3727.8,2
942,144,2024-10-30,2024-12-12,3224.78,1
943,144,2025-01-31,2025-03-09,2131.29,2
944,144,2025-03-29,2025-04-22,2083.45,4
945,144,2025-04-26,2025-05-27,324.0,2
946,144,2025-05-10,2025-06-03,1837.33,2
947,145,2024-10-28,2024-11-17,3178.97,1
948,145,2024-07-26,2024-08-10,1088.52,4
949,145,2024-12-23,2025-01-23,2908.33,1
950,145,2024-09-09,2024-09-24,824.96,1
951,145,2024-11-20,2024-12-30,3868.63,4
952,146,2024-08-22,2024-09-21,902.78,2
953,146,2024-08-30,2024-10-02,4692.15,2
954,146,2025-03-27,2025-05-11,4733.29,2
955,146,2024-12-12,2025-01-08,2962.33,4
956,146,2024-09-14,2024-10-09,2884.41,2
957,146,2024-07-01,2024-07-28,1819.38,1
958,147,2025-06-03,2025-07-14,4333.68,3
959,147,2024-10-19,2024-11-18,1013.59,2
960,147,2024-06-20,2024-07-06,4116.21,2
961,147,2025-05-04,2025-06-15,3629.46,2
962,147,2024-12-19,2025-01-07,3267.56,3
963,147,2024-07-31,2024-09-05,2695.31,1
964,148,2025-01-06,2025-02-04,1329.88,3
965,148,2024-06-28,2024-07-31,509.86,2
966,148,2024-10-05,2024-11-12,3206.8,2
967,148,2024-06-16,2024-07-04,2118.38,2
968,149,2024-07-25,2024-09-04,668.04,1
969,149,2024-06-28,2024-08-10,4773.22,2
970,149,2025-05-11,2025-06-03,1188.29,2
971,150,2024-08-16,2024-09-14,4960.17,4
972,150,2025-03-17,2025-04-03,3648.23,1
973,150,2024-10-11,2024-11-21,4494.35,3
974,150,2025-01-09,2025-02-13,2509.9,2
975,150,2024-08-13,2024-08-31,759.7,2
976,150,2024-06-21,2024-07-29,1523.85,2
977,150,2024-06-29,2024-07-19,1214.26,2
978,150,2024-09-14,2024-10-16,3199.87,4
979,151,2025-04-23,2025-05-19,2404.05,2
980,151,2024-06-13,2024-07-27,4078.87,2
981,151,2025-01-09,2025-02-19,2524.2,4
982,151,2024-08-10,2024-09-13,979.45,2
983,151,2024-07-15,2024-08-12,843.31,2
984,151,2024-11-26,2024-12-22,599.15,2
985,151,2025-04-21,2025-05-22,3675.22,2
986,151,2025-05-30,2025-06-28,2369.98,2
987,152,2024-09-28,2024-11-03,886.23,1
988,152,2024-09-09,2024-10-24,960.17,2
989,152,2025-05-25,2025-07-06,4589.95,1
990,153,2024-07-27,2024-08-16,136.58,4
991,153,2025-05-31,2025-06-28,348.76,1
992,153,2024-07-22,2024-09-05,2537.25,2
993,153,2024-12-18,2025-01-31,4902.4,2
994,153,2024-08-04,2024-08-24,867.57,4
995,154,2024-10-06,2024-11-15,1212.13,2
996,154,2025-05-12,2025-06-02,3864.53,1
997,154,2025-03-14,2025-04-27,2300.25,1
998,154,2025-03-04,2025-04-08,2901.64,2
999,154,2025-05-23,2025-06-25,4143.96,2
1000,154,2025-04-01,2025-05-01,4530.59,2
1001,154,2024-08-11,2024-09-04,1257.85,2
1002,154,2025-03-03,2025-03-22,2181.03,2
1003,155,2024-11-13,2024-12-28,4556.3,3
1004,155,2024-10-25,2024-11-27,3794.63,2
1005,155,2024-12-25,2025-01-15,4642.63,2
1006,155,2024-10-02,2024-11-09,3315.71,3
1007,155,2025-04-03,2025-04-18,1719.77,2
1008,156,2024-10-10,2024-11-06,1381.16,1
1009,156,2024-11-05,2024-11-24,2162.29,1
1010,156,2024-10-08,2024-11-11,4854.31,4
1011,156,2024-07-08,2024-08-22,1008.0,2
1012,156,2025-01-13,2025-02-06,484.26,2
1013,156,2024-08-20,2024-10-03,1475.82,2
1014,156,2025-05-08,2025-06-01,2429.5,2
1015,156,2025-03-06,2025-03-26,1803.45,2
1016,157,2025-04-17,2025-05-10,799.91,2
1017,157,2025-01-13,2025-01-29,153.23,1
1018,157,2024-08-31,2024-10-11,3649.05,2
1019,157,2024-09-30,2024-10-31,672.71,1
1020,157,2024-10-19,2024-11-30,3704.07,3
1021,157,2025-01-11,2025-02-09,4470.19,2
1022,157,2024-09-02,2024-09-24,4570.44,2
1023,157,2024-10-11,2024-11-06,281.06,2
1024,158,2024-10-31,2024-11-24,4657.2,2
1025,158,2024-09-05,2024-10-04,2762.67,1
1026,158,2025-02-03,2025-02-21,3085.43,2
1027,158,2024-06-19,2024-07-15,4718.78,2
1028,158,2025-03-02,2025-04-16,4974.58,1
1029,158,2025-03-23,2025-04-27,1109.74,3
1030,158,2024-12-21,2025-01-07,579.05,2
1031,158,2025-04-14,2025-04-29,2040.02,2
1032,159,2024-09-14,2024-10-05,416.89,1
1033,159,2024-07-09,2024-08-12,895.74,2
1034,159,2025-04-13,2025-05-19,395.04,1
1035,159,2025-04-14,2025-05-05,4018.11,2
1036,159,2025-03-26,2025-04-26,3507.05,2
1037,159,2025-02-17,2025-03-14,3389.81,1
1038,159,2024-10-16,2024-10-31,4398.29,1
1039,159,2025-05-05,2025-05-22,4608.61,3
1040,159,2024-09-11,2024-09-30,4250.28,2
1041,160,2025-06-06,2025-06-23,1635.31,2
1042,160,2024-07-05,2024-08-01,4314.65,3
1043,160,2025-03-23,2025-05-01,934.49,3
1044,161,2024-11-14,2024-12-05,2220.21,2
1045,161,2024-11-15,2024-12-26,1115.42,2
1046,161,2024-12-20,2025-01-09,4985.0,2
1047,161,2025-02-28,2025-03-21,4709.88,3
1048,161,2024-08-19,2024-09-07,3051.96,2
1049,161,2025-01-24,2025-03-09,1202.78,3
1050,161,2025-05-11,2025-06-24,3854.97,2
1051,161,2024-11-20,2025-01-04,3037.13,2
1052,161,2024-09-24,2024-10-31,3738.42,2
1053,162,2024-09-07,2024-10-03,1989.87,2
1054,162,2024-10-08,2024-10-27,4180.52,2
1055,162,2024-09-13,2024-10-01,4702.23,2
1056,162,2024-11-09,2024-11-24,2957.78,1
1057,163,2024-09-25,2024-10-21,4946.82,2
1058,163,2025-01-03,2025-01-25,1370.6,2
1059,163,2024-10-23,2024-11-16,4388.73,2
1060,163,2024-06-11,2024-07-26,2966.25,4
1061,163,2025-05-06,2025-05-31,1642.04,2
1062,163,2025-02-07,2025-03-03,2864.81,2
1063,163,2024-06-26,2024-07-26,4089.7,2
1064,163,2024-08-28,2024-10-08,4779.61,1
1065,164,2025-03-03,2025-04-12,3618.68,3
1066,164,2025-05-31,2025-06-16,3297.45,2
1067,164,2025-01-30,2025-02-21,2461.43,2
1068,164,2024-06-19,2024-07-27,1681.19,2
1069,164,2024-07-16,2024-08-01,2024.29,3
1070,164,2024-08-16,2024-09-20,2944.11,2
1071,164,2024-12-17,2025-01-10,3967.65,1
1072,164,2025-05-10,2025-06-04,3570.47,4
1073,165,2024-10-27,2024-11-19,3384.45,2
1074,165,2024-09-04,2024-09-27,3723.56,1
1075,165,2024-11-04,2024-12-16,4630.18,1
1076,165,2024-09-06,2024-09-24,4920.08,3
1077,165,2025-04-29,2025-05-16,2468.18,3
1078,165,2025-04-18,2025-05-03,4753.47,1
1079,165,2024-08-11,2024-09-15,1868.34,1
1080,165,2024-11-13,2024-12-01,4097.36,4
1081,166,2025-03-22,2025-04-26,4912.7,2
1082,166,2024-10-23,2024-12-01,2254.8,4
1083,166,2025-04-11,2025-05-07,3538.69,2
1084,167,2024-10-02,2024-11-06,2701.07,1
1085,167,2025-04-03,2025-05-17,671.65,1
1086,167,2024-09-25,2024-11-09,1661.91,2
1087,168,2024-11-29,2024-12-15,2416.37,1
1088,168,2024-11-12,2024-12-16,2663.23,2
1089,168,2025-01-24,2025-02-28,516.35,2
1090,168,2024-06-16,2024-07-25,4079.35,2
1091,168,2024-07-08,2024-08-06,840.07,1
1092,168,2024-12-19,2025-01-24,4100.16,2
1093,169,2024-09-03,2024-10-15,824.47,2
1094,169,2024-11-02,2024-12-04,1160.45,1
1095,169,2025-01-26,2025-03-10,4797.84,2
1096,170,2024-12-26,2025-01-17,206.99,1
1097,170,2024-11-01,2024-12-06,2156.65,2
1098,170,2024-08-27,2024-10-01,4687.22,2
1099,170,2025-06-06,2025-07-16,2625.5,1
1100,170,2024-11-28,2024-12-16,4874.48,2
1101,171,2024-08-18,2024-09-20,4515.14,2
1102,171,2025-01-17,2025-03-02,760.96,3
1103,171,2024-12-15,2025-01-05,1285.56,2
1104,171,2024-10-03,2024-11-02,4188.17,2
1105,172,2024-09-05,2024-10-08,3392.79,2
1106,172,2024-09-07,2024-10-07,4104.88,1
1107,172,2024-08-02,2024-08-25,242.64,1
1108,173,2024-12-25,2025-01-12,3953.47,4
1109,173,2025-02-14,2025-03-15,506.22,2
1110,173,2025-01-16,2025-03-01,4294.2,2
1111,173,2024-11-18,2024-12-07,2108.89,1
1112,173,2025-04-16,2025-05-23,3359.09,1
1113,174,2024-09-06,2024-10-01,1372.34,2
1114,174,2025-01-07,2025-02-17,3109.0,1
1115,174,2025-05-26,2025-06-14,1196.9,2
1116,175,2025-01-07,2025-02-13,639.58,2
1117,175,2024-09-27,2024-10-28,1987.28,2
1118,175,2025-01-07,2025-01-31,3774.31,2
1119,175,2024-07-06,2024-08-14,379.68,2
