id,fatura_id,data_pagamento,valor_pago
3297,4402,2025-02-04,3379.13
3298,4403,2024-06-20,268.07
3299,4404,2025-04-20,1634.37
3300,4405,2024-08-28,2390.64
3301,4407,2024-08-27,1378.15
3302,4408,2024-06-26,454.82
3303,4410,2025-01-08,602.93
3304,4411,2025-05-03,257.29
3305,4415,2025-03-28,1558.12
3306,4416,2025-03-01,1579.45
3307,4417,2025-03-07,960.88
3308,4418,2025-05-24,799.71
3309,4419,2025-03-02,556.12
3310,4420,2025-07-04,312.95
3311,4421,2025-06-05,997.75
3312,4422,2025-04-13,694.12
3313,4423,2024-09-10,19.41
3314,4427,2024-11-02,1863.03
3315,4428,2024-09-10,1811.44
3316,4430,2025-02-01,556.87
3317,4431,2025-05-21,252.85
3318,4433,2025-04-05,1457.51
3319,4434,2024-08-03,3367.99
3320,4435,2024-09-07,2249.46
3321,4436,2024-10-11,3750.04
3322,4437,2024-12-16,657.4
3323,4438,2025-02-15,233.68
3324,4439,2025-02-06,84.55
3325,4442,2025-04-17,1817.95
3326,4443,2024-12-18,804.71
3327,4444,2024-10-26,2499.31
3328,4446,2025-02-09,1580.11
3329,4447,2025-03-25,265.35
3330,4448,2024-09-03,114.9
3331,4449,2024-08-16,867.41
3332,4451,2025-02-10,4450.85
3333,4452,2025-05-14,2723.02
3334,4452,2025-04-26,543.43
3335,4454,2024-12-24,109.14
3336,4454,2024-11-23,1188.44
3337,4455,2025-04-13,3579.3
3338,4456,2025-02-28,186.27
3339,4457,2025-06-25,418.02
3340,4458,2024-09-19,3161.43
3341,4459,2024-12-06,553.85
3342,4460,2025-02-11,2877.24
3343,4461,2024-07-21,134.3
3344,4462,2025-01-09,1713.47
3345,4463,2025-04-23,906.36
3346,4466,2024-08-24,2510.17
3347,4468,2025-03-14,1541.63
3348,4470,2025-01-24,206.81
3349,4471,2024-09-11,42.28
3350,4475,2025-05-22,2142.34
3351,4476,2024-09-02,354.87
3352,4477,2024-12-05,404.45
3353,4480,2024-08-25,159.68
3354,4481,2025-01-20,445.17
3355,4484,2025-06-24,1547.66
3356,4485,2024-09-26,162.68
3357,4485,2024-10-07,776.13
3358,4486,2025-06-24,4625.17
3359,4488,2024-06-15,472.77
3360,4490,2025-02-02,1870.05
3361,4491,2024-08-13,616.93
3362,4492,2024-07-26,3411.32
3363,4493,2025-06-07,22.42
3364,4494,2024-11-14,775.32
3365,4496,2024-09-09,690.63
3366,4497,2025-02-20,1791.42
3367,4498,2024-07-23,1677.83
3368,4498,2024-08-08,189.28
3369,4499,2025-06-04,1207.23
3370,4500,2024-10-22,692.52
3371,4500,2024-11-13,1142.85
3372,4502,2024-11-04,2041.93
3373,4503,2024-08-03,907.27
3374,4504,2024-07-02,4214.41
3375,4505,2024-12-11,311.72
3376,4507,2025-02-28,3621.38
3377,4508,2025-03-19,794.24
3378,4509,2025-07-19,1048.48
3379,4510,2024-11-10,398.05
3380,4511,2024-10-05,547.79
3381,4514,2024-09-02,1631.6
3382,4514,2024-09-18,56.31
3383,4515,2025-02-08,213.66
3384,4516,2025-03-02,1160.82
3385,4516,2025-04-14,634.13
3386,4517,2024-09-23,742.01
3387,4517,2024-09-22,171.87
3388,4518,2024-08-11,569.95
3389,4519,2025-03-02,1665.23
3390,4520,2024-08-21,100.49
3391,4521,2024-10-06,751.89
3392,4521,2024-09-23,2928.38
3393,4522,2024-11-27,139.01
3394,4523,2024-10-30,48.41
3395,4524,2025-01-07,2561.89
3396,4525,2024-08-29,184.38
3397,4526,2025-03-29,48.83
3398,4526,2025-04-05,653.62
3399,4527,2024-07-26,2671.97
3400,4529,2025-03-24,1889.34
3401,4531,2024-08-19,57.97
3402,4532,2025-01-09,665.46
3403,4533,2024-11-27,291.41
3404,4533,2024-12-03,511.49
3405,4534,2025-02-17,886.47
3406,4535,2024-08-24,3037.53
3407,4535,2024-07-26,119.97
3408,4538,2024-08-22,1099.94
3409,4540,2025-07-03,624.84
3410,4542,2024-10-19,382.89
3411,4543,2025-05-02,848.76
3412,4544,2024-09-06,1672.23
3413,4545,2024-08-14,872.12
3414,4546,2025-01-06,3772.73
3415,4547,2025-05-31,2419.73
3416,4551,2024-07-09,3904.57
3417,4553,2025-05-05,4066.89
3418,4554,2024-12-01,2970.63
3419,4554,2024-12-09,147.41
3420,4557,2025-05-15,1096.28
3421,4559,2025-03-06,229.0
3422,4560,2024-12-16,1308.15
3423,4563,2024-07-18,1962.18
3424,4564,2025-04-07,844.04
3425,4565,2025-03-16,1463.78
3426,4566,2024-10-04,3242.9
3427,4568,2025-01-23,940.21
3428,4569,2025-05-19,658.11
3429,4575,2025-04-01,307.45
3430,4577,2025-05-23,105.24
3431,4578,2025-01-16,131.36
3432,4579,2025-01-10,3693.43
3433,4579,2025-01-23,370.86
3434,4580,2024-08-30,1183.22
3435,4582,2025-06-02,3957.18
3436,4583,2024-08-28,1623.47
3437,4584,2024-09-19,685.4
3438,4585,2025-05-19,78.85
3439,4586,2024-10-11,155.29
3440,4587,2025-05-21,1046.73
3441,4588,2024-11-19,2552.63
3442,4589,2024-08-03,2466.24
3443,4590,2024-09-09,158.53
3444,4591,2024-11-05,908.93
3445,4593,2025-02-08,193.23
3446,4594,2025-02-02,1100.13
3447,4595,2025-06-30,553.56
3448,4595,2025-06-11,28.57
3449,4596,2024-07-06,481.37
3450,4597,2024-12-11,211.97
3451,4598,2025-01-01,23.59
3452,4599,2025-02-24,3511.83
3453,4600,2025-05-05,2392.95
3454,4601,2024-09-22,1451.73
3455,4602,2025-03-25,456.52
3456,4607,2024-10-06,64.71
3457,4608,2025-06-10,277.32
3458,4609,2024-12-10,3634.73
3459,4610,2025-03-09,1876.97
3460,4612,2025-04-03,1324.98
3461,4614,2024-08-19,386.28
3462,4615,2025-06-08,1165.96
3463,4618,2025-04-13,427.96
3464,4619,2024-09-07,873.16
3465,4620,2025-06-26,405.95
3466,4622,2024-07-18,1152.09
3467,4623,2025-02-13,4262.39
3468,4626,2025-01-12,3872.14
3469,4627,2025-01-21,97.43
3470,4628,2024-10-20,3771.95
3471,4629,2025-04-03,1103.39
3472,4631,2025-01-26,1037.19
3473,4632,2024-09-02,32.8
3474,4634,2024-12-07,1977.89
3475,4635,2025-02-09,4024.85
3476,4636,2025-02-21,694.76
3477,4639,2025-05-24,37.42
3478,4640,2025-04-22,2081.17
3479,4641,2024-09-21,1431.87
3480,4642,2025-03-08,1502.8
3481,4643,2024-09-23,3011.37
3482,4646,2025-04-13,535.19
3483,4647,2025-05-02,2277.84
3484,4648,2025-02-16,152.37
3485,4649,2024-07-19,2856.46
3486,4652,2024-10-04,1948.46
3487,4653,2025-03-18,609.11
3488,4653,2025-04-25,313.94
3489,4654,2025-06-06,964.8
3490,4657,2024-08-14,65.25
3491,4658,2024-09-14,1430.76
3492,4659,2025-04-29,580.19
3493,4659,2025-06-10,2678.84
3494,4662,2025-04-15,1230.24
3495,4664,2024-08-17,452.71
3496,4666,2025-06-21,821.65
3497,4667,2025-02-22,179.46
3498,4668,2024-10-10,3158.15
3499,4669,2025-03-10,1660.17
3500,4671,2024-09-23,262.13
3501,4672,2025-05-20,176.17
3502,4673,2024-12-05,1327.24
3503,4673,2024-12-06,2108.2
3504,4676,2025-04-28,3733.23
3505,4678,2024-10-07,407.98
3506,4679,2025-02-23,884.37
3507,4679,2025-02-02,123.58
3508,4680,2024-09-11,489.21
3509,4682,2024-08-24,1912.86
3510,4683,2024-07-30,1276.32
3511,4684,2025-02-28,524.5
3512,4685,2024-09-03,1725.98
3513,4686,2025-04-04,1626.82
3514,4687,2024-10-20,2028.6
3515,4692,2024-07-27,1456.48
3516,4693,2024-10-08,1014.45
3517,4693,2024-10-28,907.44
3518,4697,2025-05-27,1873.94
3519,4699,2024-09-15,2252.4
3520,4700,2024-10-09,3006.61
3521,4704,2024-11-21,148.16
3522,4706,2025-02-27,892.28
3523,4707,2025-03-20,63.73
3524,4708,2025-01-08,247.92
3525,4710,2024-12-02,1024.31
3526,4713,2024-07-25,241.18
3527,4715,2025-02-04,898.17
3528,4717,2024-11-22,1176.31
3529,4722,2025-06-25,843.5
3530,4722,2025-06-20,1783.93
3531,4724,2024-12-05,1894.14
3532,4725,2024-07-26,1683.63
3533,4727,2025-05-24,2384.84
3534,4728,2024-08-14,1489.51
3535,4728,2024-09-16,571.55
3536,4730,2024-06-26,929.18
3537,4731,2025-04-26,3662.16
3538,4732,2025-01-21,1993.92
3539,4734,2025-05-12,4.71
3540,4735,2025-02-16,3202.72
3541,4736,2025-02-22,3492.05
3542,4738,2025-06-19,838.64
3543,4740,2025-03-16,1204.27
3544,4741,2025-04-28,1815.38
3545,4742,2025-05-05,1349.66
3546,4746,2024-08-04,844.37
3547,4748,2024-12-27,3110.98
3548,4750,2024-10-14,1999.78
3549,4751,2025-05-25,1412.87
3550,4752,2025-01-16,678.45
3551,4753,2025-06-08,3517.55
3552,4754,2025-04-10,806.7
3553,4756,2024-07-23,511.51
3554,4757,2025-05-18,1186.33
3555,4758,2024-12-14,545.15
3556,4759,2024-09-01,1332.34
3557,4760,2024-12-28,100.71
3558,4762,2025-01-10,548.7
3559,4763,2024-07-11,1416.09
3560,4766,2024-09-25,3603.12
3561,4768,2025-02-09,1626.28
3562,4769,2025-04-05,414.43
3563,4770,2024-07-25,105.05
3564,4771,2025-02-15,2077.37
3565,4772,2024-10-21,2405.5
3566,4774,2024-07-21,3625.74
3567,4777,2024-12-17,1847.93
3568,4778,2025-02-08,484.82
3569,4780,2024-07-30,379.0
3570,4781,2024-12-24,3449.72
3571,4782,2025-01-26,3930.59
3572,4783,2025-03-03,1326.43
3573,4784,2024-10-30,727.47
3574,4785,2025-05-13,88.14
3575,4786,2025-01-02,442.29
3576,4790,2025-02-10,2130.76
3577,4793,2024-12-08,761.6
3578,4794,2025-02-01,1343.54
3579,4795,2025-06-27,74.12
3580,4796,2024-11-25,1818.88
3581,4798,2025-02-16,619.47
3582,4799,2025-03-02,585.37
3583,4800,2025-05-27,340.98
3584,4801,2025-05-13,3167.31
3585,4802,2024-12-24,795.42
3586,4802,2025-01-01,36.7
3587,4803,2024-10-14,1697.16
3588,4805,2024-09-21,416.32
3589,4809,2024-11-12,1774.09
3590,4811,2024-09-25,160.48
3591,4812,2025-02-17,268.3
3592,4813,2024-07-12,1354.14
3593,4814,2025-03-30,3333.97
3594,4815,2025-06-05,4059.39
3595,4816,2024-07-10,1104.94
3596,4817,2024-08-07,1004.49
3597,4820,2024-10-10,150.27
3598,4821,2024-07-09,28.98
3599,4822,2024-10-10,2024.9
3600,4823,2024-08-16,887.3
3601,4824,2025-03-23,178.73
3602,4825,2024-12-14,432.36
3603,4828,2025-02-27,64.56
3604,4829,2025-06-09,870.72
3605,4830,2024-11-05,655.44
3606,4831,2025-01-02,1144.16
3607,4831,2025-02-20,1022.2
3608,4832,2024-09-24,2788.51
3609,4834,2025-06-27,594.34
3610,4836,2024-12-19,2595.58
3611,4837,2025-01-05,3779.18
3612,4838,2024-08-25,645.54
3613,4839,2025-03-05,2657.01
3614,4840,2025-03-31,410.85
3615,4841,2025-01-05,106.44
3616,4843,2025-07-01,3437.68
3617,4844,2024-09-01,1624.75
3618,4847,2024-12-23,279.68
3619,4848,2025-02-27,1106.3
3620,4849,2024-06-16,85.66
3621,4850,2024-07-26,2218.01
3622,4851,2024-07-02,123.66
3623,4852,2024-12-11,536.75
3624,4853,2024-09-14,16.21
3625,4854,2024-07-07,1329.06
3626,4855,2024-07-30,441.09
3627,4856,2025-02-01,256.6
3628,4857,2025-02-07,294.7
3629,4858,2024-11-30,259.82
3630,4860,2025-05-05,1143.52
3631,4861,2025-02-15,1028.12
3632,4863,2025-05-12,563.36
3633,4864,2025-05-01,193.67
3634,4865,2025-06-02,170.88
3635,4866,2024-10-16,1855.63
3636,4872,2024-07-01,1958.6
3637,4873,2025-06-04,961.09
3638,4875,2024-12-06,2015.22
3639,4876,2025-04-04,1849.2
3640,4876,2025-02-04,310.54
3641,4877,2024-11-26,2505.52
3642,4878,2024-09-07,3519.71
3643,4879,2024-12-01,3025.49
3644,4880,2025-06-10,1551.85
3645,4881,2025-04-19,1788.82
3646,4882,2024-10-22,213.0
3647,4885,2024-12-03,1014.81
3648,4886,2024-10-06,1562.97
3649,4887,2025-02-23,529.49
3650,4888,2025-03-13,523.44
3651,4889,2025-06-02,341.65
3652,4890,2024-07-30,1400.25
3653,4892,2024-11-10,327.24
3654,4893,2025-03-19,2172.89
3655,4894,2024-12-11,840.22
3656,4899,2025-02-27,2351.37
3657,4900,2025-05-09,78.21
3658,4900,2025-04-12,158.61
3659,4901,2024-10-15,92.42
3660,4902,2024-12-11,2747.69
3661,4903,2025-01-29,1013.54
3662,4904,2024-08-27,2275.09
3663,4906,2025-05-26,2786.11
3664,4907,2024-09-28,609.28
3665,4908,2024-07-13,179.73
3666,4909,2025-06-09,1998.54
3667,4911,2024-09-15,637.08
3668,4913,2024-09-03,573.24
3669,4915,2025-04-30,702.93
3670,4915,2025-04-20,1279.38
3671,4916,2024-09-15,1086.67
3672,4919,2024-10-20,127.94
3673,4921,2025-07-03,216.76
3674,4922,2024-10-10,400.87
3675,4923,2024-08-16,572.72
3676,4925,2024-12-21,3279.13
3677,4927,2024-08-03,1480.62
3678,4928,2024-12-03,1916.67
3679,4930,2024-09-30,2567.56
3680,4931,2025-05-04,737.38
3681,4932,2024-12-01,37.14
3682,4933,2024-10-20,878.83
3683,4934,2025-05-10,875.99
3684,4935,2024-10-16,460.15
3685,4938,2024-09-26,1910.6
3686,4939,2024-10-20,630.78
3687,4940,2024-09-01,2758.79
3688,4941,2024-11-09,57.58
3689,4946,2025-01-23,271.5
3690,4948,2025-02-01,1659.84
3691,4949,2024-07-30,504.69
3692,4952,2024-08-19,1572.98
3693,4953,2024-08-09,73.56
3694,4956,2025-01-09,3517.51
3695,4957,2024-11-01,2307.66
3696,4960,2024-09-29,52.47
3697,4961,2025-06-18,704.5
3698,4962,2024-10-07,502.49
3699,4963,2024-06-25,1191.13
3700,4964,2024-08-09,1494.64
3701,4965,2025-05-24,839.79
3702,4967,2025-04-30,1497.39
3703,4968,2024-10-19,334.94
3704,4969,2025-01-05,8.59
3705,4970,2024-10-03,27.69
3706,4971,2025-01-17,716.25
3707,4972,2024-12-25,3998.5
3708,4973,2025-05-04,698.69
3709,4974,2024-10-22,8.37
3710,4976,2024-08-04,156.54
3711,4978,2024-10-18,510.56
3712,4980,2025-03-04,41.99
3713,4981,2024-10-28,1045.42
3714,4982,2025-02-18,470.98
3715,4983,2024-08-13,887.66
3716,4984,2025-05-09,82.96
3717,4986,2025-05-03,1472.23
3718,4987,2025-02-14,63.83
3719,4988,2025-02-04,62.51
3720,4989,2024-10-12,1549.34
3721,4991,2025-01-15,2151.03
3722,4992,2024-12-20,1950.86
3723,4994,2025-03-06,4652.54
3724,4994,2025-04-16,293.63
3725,4996,2025-05-12,609.82
3726,4997,2024-11-02,1584.35
3727,4998,2024-10-15,461.29
3728,4999,2024-11-07,1700.68
3729,5000,2024-12-31,2384.76
3730,5003,2024-08-06,855.07
3731,5005,2025-04-20,2554.89
3732,5006,2024-11-11,1192.89
3733,5007,2025-06-18,330.68
3734,5008,2024-08-13,1218.46
3735,5009,2024-07-28,423.96
3736,5010,2025-02-15,906.69
3737,5011,2024-07-23,112.37
3738,5012,2024-08-11,82.52
3739,5013,2024-10-27,59.06
3740,5015,2024-10-10,210.08
3741,5016,2024-11-10,575.58
3742,5017,2025-02-18,513.19
3743,5019,2024-09-26,245.42
3744,5023,2025-02-23,4694.81
3745,5024,2024-10-28,1438.16
3746,5025,2024-09-07,38.4
3747,5026,2025-03-29,4380.62
3748,5027,2024-08-18,449.41
3749,5028,2024-09-01,107.95
3750,5030,2025-02-13,1390.78
3751,5031,2024-08-10,233.73
3752,5032,2024-11-14,91.64
3753,5034,2024-08-17,2752.9
3754,5035,2025-01-17,620.63
3755,5036,2024-07-16,2784.04
3756,5037,2025-06-06,100.54
3757,5038,2025-04-07,839.77
3758,5039,2024-08-31,727.67
3759,5040,2025-03-14,851.76
3760,5041,2025-02-05,288.27
3761,5043,2025-04-24,1094.61
3762,5044,2024-07-04,3293.96
3763,5045,2025-02-28,144.08
3764,5047,2024-10-29,1909.45
3765,5048,2025-03-10,2542.47
3766,5049,2025-06-22,1055.4
3767,5051,2025-06-23,2717.92
3768,5052,2024-07-12,1879.84
3769,5053,2025-06-26,483.41
3770,5055,2025-05-02,1618.73
3771,5057,2024-07-05,401.74
3772,5058,2025-04-25,1755.08
3773,5059,2025-04-28,3359.22
3774,5060,2025-01-22,261.5
3775,5061,2024-08-23,193.65
3776,5062,2024-06-23,1114.38
3777,5064,2025-03-11,890.1
3778,5065,2025-06-09,133.02
3779,5066,2025-07-03,3232.3
3780,5067,2025-05-23,3856.27
3781,5068,2025-02-17,716.52
3782,5069,2025-01-07,258.59
3783,5071,2025-04-09,286.34
3784,5073,2025-03-26,4158.98
3785,5073,2025-04-10,208.67
3786,5075,2025-07-02,592.51
3787,5076,2024-10-03,703.37
3788,5078,2024-10-20,907.2
3789,5079,2024-07-06,852.79
3790,5079,2024-07-09,319.35
3791,5081,2024-06-10,2413.96
3792,5083,2024-12-30,1780.65
3793,5085,2024-08-31,293.4
3794,5087,2025-04-14,1247.38
3795,5088,2025-01-25,48.66
3796,5089,2025-06-10,1280.15
3797,5090,2025-01-10,1465.18
3798,5091,2025-04-01,2201.99
3799,5094,2025-03-23,512.45
3800,5095,2024-12-26,453.25
3801,5097,2025-04-02,182.67
3802,5103,2024-12-02,1868.23
3803,5105,2024-12-14,419.8
3804,5106,2025-07-05,1519.13
3805,5108,2025-03-25,611.27
3806,5109,2025-06-07,1504.76
3807,5113,2024-09-11,2625.96
3808,5114,2024-12-12,883.09
3809,5115,2025-06-05,96.42
3810,5117,2025-01-21,3224.86
3811,5118,2024-12-25,336.49
3812,5119,2024-07-20,1601.76
3813,5120,2025-02-19,1149.67
3814,5121,2025-03-22,750.99
3815,5122,2024-09-17,15.1
3816,5123,2025-07-11,50.28
3817,5124,2024-10-05,1739.23
3818,5125,2025-04-11,3371.23
3819,5126,2025-04-26,1019.96
3820,5127,2024-08-21,487.34
3821,5129,2025-02-19,462.92
3822,5131,2024-08-18,26.16
3823,5131,2024-08-18,70.3
3824,5132,2024-08-13,375.76
3825,5133,2024-09-13,2004.66
3826,5133,2024-09-09,107.9
3827,5134,2024-09-26,73.67
3828,5135,2024-08-14,2075.45
3829,5136,2025-01-02,53.22
3830,5137,2024-08-29,1996.12
3831,5138,2024-11-30,1721.21
3832,5139,2025-06-27,595.09
3833,5140,2024-09-17,64.2
3834,5142,2025-04-21,4839.37
3835,5144,2025-05-09,3890.6
3836,5148,2025-03-03,3477.85
3837,5149,2024-10-30,43.55
3838,5150,2024-07-16,2777.04
3839,5153,2025-05-08,1587.88
3840,5154,2025-05-08,469.25
3841,5155,2025-03-10,498.43
3842,5156,2024-10-06,203.89
3843,5159,2025-02-05,763.03
3844,5160,2025-01-04,1226.05
3845,5161,2024-09-11,936.55
3846,5163,2024-11-29,1213.01
3847,5164,2025-06-12,87.14
3848,5166,2024-10-14,290.62
3849,5168,2024-08-29,752.59
3850,5171,2025-01-11,52.46
3851,5172,2025-02-05,528.37
3852,5173,2025-04-12,375.98
3853,5173,2025-04-20,378.03
3854,5175,2024-09-07,2442.67
3855,5178,2024-10-19,2840.69
3856,5180,2024-10-29,1531.6
3857,5181,2025-02-22,322.8
3858,5182,2025-04-22,2789.39
3859,5184,2024-08-06,381.93
3860,5187,2024-11-29,1897.29
3861,5189,2025-02-07,802.73
3862,5192,2025-06-08,119.53
3863,5193,2025-03-31,3631.96
3864,5195,2025-05-27,338.36
3865,5196,2024-09-23,860.31
3866,5197,2025-06-22,3908.82
3867,5200,2025-03-30,148.04
3868,5201,2024-09-20,964.04
3869,5202,2025-05-30,1352.91
3870,5203,2025-02-19,3305.26
3871,5204,2025-06-14,425.51
3872,5205,2025-01-08,1238.41
3873,5206,2024-12-16,1126.01
3874,5207,2024-08-05,613.84
3875,5207,2024-07-07,1772.71
3876,5208,2024-09-23,2136.04
3877,5209,2025-07-17,395.29
3878,5210,2025-06-06,3050.45
3879,5211,2024-12-21,2225.03
3880,5212,2025-03-11,563.12
3881,5212,2025-04-18,1163.7
3882,5215,2025-04-19,131.64
3883,5215,2025-06-06,1.4
3884,5216,2025-03-22,4265.13
3885,5217,2025-03-03,233.23
3886,5218,2025-05-11,955.93
3887,5219,2025-03-15,2549.1
3888,5219,2025-04-13,204.96
3889,5220,2024-11-11,556.05
3890,5222,2024-08-31,921.35
3891,5223,2025-01-04,1331.51
3892,5225,2024-09-07,1842.07
3893,5226,2025-04-15,1972.31
3894,5227,2024-10-30,1696.96
3895,5229,2025-01-04,2462.55
3896,5230,2025-04-15,45.2
3897,5231,2025-04-12,0.22
3898,5231,2025-04-10,305.39
3899,5232,2025-02-11,256.76
3900,5236,2025-04-22,826.21
3901,5237,2025-01-29,2265.25
3902,5238,2024-09-12,191.41
3903,5239,2024-07-25,1092.57
3904,5241,2024-08-01,1387.49
3905,5242,2025-04-22,2.59
3906,5245,2024-12-29,1240.13
3907,5246,2024-09-10,1555.6
3908,5250,2024-11-20,381.3
3909,5251,2025-06-12,933.07
3910,5252,2024-08-22,1219.31
3911,5253,2025-05-18,240.09
3912,5254,2024-08-23,1852.12
3913,5254,2024-10-01,2257.03
3914,5255,2025-06-09,774.3
3915,5256,2024-12-08,628.99
3916,5258,2025-01-25,257.36
3917,5259,2025-06-09,669.02
3918,5260,2025-03-01,1937.99
3919,5261,2024-10-10,597.05
3920,5262,2025-02-09,211.66
3921,5263,2024-07-31,940.43
3922,5265,2025-05-19,755.05
3923,5266,2025-01-16,2757.37
3924,5268,2024-08-23,850.6
3925,5269,2025-04-25,1012.89
3926,5270,2025-03-22,3227.64
3927,5271,2024-12-18,1446.99
3928,5274,2024-08-13,737.85
3929,5276,2025-06-01,2335.02
3930,5277,2024-08-15,430.01
3931,5278,2025-06-13,1691.22
3932,5279,2024-09-28,2217.91
3933,5280,2025-03-14,2217.79
3934,5281,2025-03-06,361.3
3935,5282,2025-06-07,550.47
3936,5285,2025-02-01,3175.03
3937,5287,2024-09-26,1117.14
3938,5288,2024-11-10,1190.84
3939,5289,2025-04-29,452.18
3940,5290,2024-11-15,3711.72
3941,5292,2024-08-29,1458.88
3942,5293,2025-07-05,20.07
3943,5295,2024-10-21,1537.3
3944,5296,2025-05-05,171.06
3945,5297,2024-11-06,1136.13
3946,5298,2025-06-26,938.27
3947,5299,2025-04-25,3271.03
3948,5300,2024-10-24,2362.83
3949,5301,2025-07-14,163.62
3950,5302,2024-10-26,149.98
3951,5303,2025-05-13,231.2
3952,5303,2025-03-30,136.53
3953,5304,2024-08-25,861.28
3954,5305,2025-02-04,2702.9
3955,5305,2025-01-03,604.78
3956,5306,2025-04-09,64.68
3957,5307,2024-08-24,455.28
3958,5308,2025-07-20,283.16
3959,5309,2025-02-18,2163.72
3960,5310,2024-09-12,1313.69
3961,5311,2025-05-05,432.78
3962,5312,2024-08-15,1026.49
3963,5313,2024-12-22,465.16
3964,5316,2024-08-09,982.4
3965,5317,2025-04-17,327.3
3966,5318,2024-07-21,54.98
3967,5320,2024-12-22,721.3
3968,5323,2025-04-25,425.06
3969,5323,2025-03-24,284.22
3970,5324,2025-05-01,167.75
3971,5325,2024-10-21,391.19
3972,5326,2025-02-02,1025.31
3973,5327,2025-06-15,364.04
3974,5328,2024-09-07,2917.0
3975,5329,2024-08-11,1404.39
3976,5329,2024-08-22,220.89
3977,5330,2025-03-21,342.41
3978,5334,2025-03-02,1499.52
3979,5334,2025-03-20,1217.51
3980,5335,2025-02-01,169.64
3981,5336,2025-03-07,632.89
3982,5341,2025-05-15,789.24
3983,5342,2024-11-27,2334.66
3984,5343,2024-08-10,906.07
3985,5344,2024-11-12,2047.62
3986,5345,2025-05-20,3200.86
3987,5346,2024-10-09,1630.23
3988,5349,2024-11-06,211.85
3989,5350,2024-08-22,215.79
3990,5352,2024-12-11,31.49
3991,5353,2025-02-09,642.71
3992,5353,2025-01-31,1023.22
3993,5354,2025-05-22,214.48
3994,5355,2025-01-20,1885.83
3995,5356,2025-01-10,742.61
3996,5356,2024-12-05,529.97
3997,5357,2025-02-17,1808.72
3998,5361,2024-10-05,900.55
3999,5363,2024-07-24,1592.7
4000,5364,2025-04-01,4058.46
4001,5365,2025-03-28,145.94
4002,5367,2025-01-30,1783.4
4003,5368,2024-12-14,595.02
4004,5369,2025-01-10,459.08
4005,5369,2024-12-07,1173.97
4006,5370,2025-05-08,1662.73
4007,5371,2025-04-09,2014.99
4008,5373,2025-03-25,3563.26
4009,5375,2024-08-05,570.16
4010,5376,2025-04-10,2018.77
4011,5377,2025-03-02,618.71
4012,5379,2025-04-28,2704.17
4013,5381,2025-05-26,2843.63
4014,5383,2024-06-29,832.38
4015,5386,2025-03-15,836.94
4016,5387,2025-06-22,436.88
4017,5388,2024-09-13,1025.76
4018,5388,2024-09-01,2346.61
4019,5389,2024-12-21,803.92
4020,5390,2024-11-24,647.34
4021,5391,2024-08-11,985.59
4022,5392,2024-08-17,130.19
4023,5393,2025-04-08,429.07
4024,5395,2024-11-04,86.42
4025,5396,2025-03-04,355.7
4026,5397,2025-02-13,2491.42
4027,5398,2025-02-14,86.7
4028,5400,2024-11-11,3750.8
4029,5404,2024-09-16,1638.87
4030,5407,2024-09-17,3010.03
4031,5408,2024-10-09,1202.21
4032,5409,2024-11-21,710.74
4033,5411,2025-01-10,4.55
4034,5412,2025-03-04,546.17
4035,5413,2024-09-07,1232.37
4036,5414,2025-03-18,2707.08
4037,5415,2025-01-06,1590.54
4038,5415,2024-12-21,308.44
4039,5416,2025-03-25,2473.17
4040,5417,2025-05-27,2888.98
4041,5418,2025-05-20,518.2
4042,5420,2025-03-20,411.22
4043,5421,2025-06-20,135.6
4044,5421,2025-06-25,14.33
4045,5422,2025-06-03,2630.72
4046,5423,2024-12-15,2961.65
4047,5424,2025-01-25,1516.58
4048,5425,2024-09-01,4469.37
4049,5426,2024-08-12,3562.44
4050,5427,2025-07-11,678.94
4051,5430,2024-08-14,276.74
4052,5431,2024-09-24,4385.38
4053,5432,2024-10-21,1600.74
4054,5433,2024-09-11,2156.56
4055,5434,2024-08-17,783.23
4056,5435,2025-07-01,93.89
4057,5437,2024-08-26,107.01
4058,5438,2025-02-17,666.08
4059,5439,2025-05-20,2637.04
4060,5440,2025-04-02,553.82
4061,5442,2024-06-27,3243.9
4062,5444,2024-10-10,597.37
4063,5445,2024-08-11,370.21
4064,5446,2024-10-20,374.2
4065,5447,2025-02-09,370.68
4066,5448,2025-05-25,2213.85
4067,5449,2025-01-08,1495.0
4068,5450,2024-11-16,917.45
4069,5451,2024-10-10,2776.32
4070,5453,2024-09-19,1183.79
4071,5454,2024-11-09,492.8
4072,5455,2025-04-16,885.07
4073,5456,2024-11-11,756.46
4074,5458,2025-02-15,534.88
4075,5459,2024-10-11,1804.97
4076,5461,2025-06-13,508.22
4077,5462,2024-08-09,926.98
4078,5462,2024-07-14,250.01
4079,5463,2024-08-24,4088.39
4080,5463,2024-10-04,0.73
4081,5464,2024-08-12,277.43
4082,5465,2024-08-02,611.89
4083,5466,2025-01-24,2075.41
4084,5468,2025-04-24,2509.16
4085,5469,2024-12-23,48.41
4086,5470,2025-03-25,2050.23
4087,5472,2025-01-01,270.06
4088,5473,2025-02-14,1707.69
4089,5475,2025-02-10,623.5
4090,5476,2024-08-31,74.73
4091,5477,2025-01-31,1140.51
4092,5479,2024-10-14,142.94
4093,5480,2024-07-06,2863.25
4094,5482,2025-03-09,1423.92
4095,5484,2025-03-06,91.39
4096,5487,2025-02-22,22.27
